ID,Source,Severity,Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Weather_Condition
A-399,Source2,2,Accident on Wayne Ave at Epworth Ave.,Wayne Ave,Dayton,Montgomery,OH,45420-1892,US,US/Eastern,KFFO,02/26/2016 15:58:00,34.3,Overcast
A-400,Source2,3,Accident on I-71 at Exit 104 OH-104 Frank Rd.,I-71 S,Columbus,Franklin,OH,43223,US,US/Eastern,KTZR,02/26/2016 15:45:00,32,Overcast
A-401,Source2,3,Accident on I-76 Westbound at Exit 17A State St.,US-224 W,Barberton,Summit,OH,44203,US,US/Eastern,KAKR,02/26/2016 15:54:00,28.9,Light Snow
A-402,Source2,2,Accident on Siebenthaler Ave at Riverside Dr.,E Siebenthaler Ave,Dayton,Montgomery,OH,45405-2437,US,US/Eastern,KDAY,02/26/2016 16:56:00,33.1,Overcast
A-403,Source2,3,Accident on I-270 Outerbelt Northbound at Exit 30 OH-161 New Albany Expy.,Outerbelt N,Westerville,Franklin,OH,43081,US,US/Eastern,KCMH,02/27/2016 19:51:00,42.1,Scattered Clouds
A-404,Source2,2,Accident on US-35 Eastbound at Smithville Rd. Expect congestion.,US-35 E,Dayton,Montgomery,OH,45410,US,US/Eastern,KFFO,02/28/2016 12:58:00,63.1,Clear
A-405,Source2,2,Accident on US-35 Eastbound at Steve Whalen Blvd.,US-35 E,Dayton,Montgomery,OH,45410,US,US/Eastern,KFFO,02/28/2016 17:58:00,62.8,Clear
A-406,Source2,2,Accident on OH-741 Springboro Pike at Main St. Expect delays.,Springboro Pike,Dayton,Montgomery,OH,45439,US,US/Eastern,KMGY,02/29/2016 04:53:00,41,Haze
A-407,Source2,2,Accident on Riverside Dr at Bond St.,Bond St,Dayton,Montgomery,OH,45405-4201,US,US/Eastern,KDAY,02/29/2016 05:56:00,37,Overcast
A-408,Source2,2,Accident on Lee Rd at Ramage Ave.,Lee Rd S,Maple Heights,Cuyahoga,OH,44137,US,US/Eastern,KBKL,02/29/2016 05:53:00,36,Overcast
A-409,Source2,3,Accident on I-75 Northbound at Exit 41 Austin Blvd. Expect delays.,I-75 S,Miamisburg,Montgomery,OH,45342,US,US/Eastern,KMGY,02/29/2016 06:53:00,39,Overcast
A-410,Source2,3,Accident on I-670 Eastbound at Exits 2B 3 Neil Ave. Expect delays.,I-670 W,Columbus,Franklin,OH,43215,US,US/Eastern,KCMH,02/29/2016 07:51:00,37.9,Overcast
A-411,Source2,2,Accident on McOwen St at Riverside Dr. Expect delays.,Riverside Dr,Dayton,Montgomery,OH,45405,US,US/Eastern,KDAY,02/29/2016 07:56:00,37.9,Overcast
A-412,Source2,2,Accident on Smith Rd at Revere Rd. Expect delays.,Smith Rd,Akron,Summit,OH,44333,US,US/Eastern,KAKR,02/29/2016 08:54:00,37,Overcast
A-413,Source2,2,Accident on OH-741 Springboro Pike Southbound at Habitat Blvd. Expect delays.,Habitat Blvd,Dayton,Montgomery,OH,45449,US,US/Eastern,KMGY,02/29/2016 09:53:00,39,Haze
A-414,Source2,2,Accident on Missouri Ave at Heaton Ave. Expect delays.,Heaton Ave,Dayton,Montgomery,OH,45410-2030,US,US/Eastern,KFFO,02/29/2016 09:08:00,39.2,Overcast
A-415,Source2,2,Accident on Rainier Dr at Woodman Dr. Expect delays.,Woodman Dr,Dayton,Greene,OH,45432-3337,US,US/Eastern,KFFO,02/29/2016 10:16:00,39.2,Overcast
A-416,Source2,2,Accident on Bond St at Riverside Dr.,Bond St,Dayton,Montgomery,OH,45405-4201,US,US/Eastern,KDAY,02/29/2016 11:56:00,42.1,Mostly Cloudy
A-417,Source3,3,Right lane blocked due to accident on I-270 Outerbelt Northbound at Exit 10 Roberts Rd.,Roberts Rd,Columbus,Franklin,OH,43228,US,US/Eastern,KTZR,02/29/2016 12:45:00,44.6,Scattered Clouds
A-418,Source2,2,Accident on Stanley Ave at Valley St.,Stanley Ave,Dayton,Montgomery,OH,45404-2019,US,US/Eastern,KFFO,02/29/2016 15:58:00,54.1,Clear
A-419,Source2,2,Accident on Mad River Rd at Penbrooke Trl.,Penbrooke Trl,Dayton,Montgomery,OH,45459-3435,US,US/Eastern,KMGY,02/29/2016 17:53:00,53.1,Clear
A-420,Source2,2,Accident on OH-4 Keowee St at Ottawa St.,Ottawa St,Dayton,Montgomery,OH,45404,US,US/Eastern,KFFO,02/29/2016 17:58:00,52.5,Clear
A-421,Source2,2,Accident on Turner Rd at OH-48 Main St.,N Main St,Dayton,Montgomery,OH,45405,US,US/Eastern,KDAY,02/29/2016 17:56:00,50,Scattered Clouds
A-422,Source3,3,Delays and left lane closed due to accident on I-71 North Fwy Southbound after 5th Ave.,North Fwy S,Columbus,Franklin,OH,43201,US,US/Eastern,KCMH,02/29/2016 18:51:00,48.9,Scattered Clouds
A-423,Source2,3,Delays and right lane closed due to accident on I-75 Southbound in Springcreek.,I-75 S,Piqua,Miami,OH,45356,US,US/Eastern,KVES,02/29/2016 19:35:00,44.6,Scattered Clouds
A-424,Source2,2,Accident on Dog Leg Rd near Stillwater River.,Dog Leg Rd,Dayton,Montgomery,OH,45415,US,US/Eastern,KDAY,02/29/2016 19:56:00,46,Partly Cloudy
A-425,Source2,2,Accident on Miller Farm Ln at OH-725 Miamisburg Centerville Rd.,Miamisburg Centerville Rd,Dayton,Montgomery,OH,45459-4752,US,US/Eastern,KMGY,02/29/2016 20:53:00,45,Clear
A-426,Source2,2,Accident on Wheatland Ave at Sullivant Ave. Expect delays.,S Wheatland Ave,Columbus,Franklin,OH,43204-3157,US,US/Eastern,KTZR,3/1/2016 4:55,34,Clear
A-427,Source2,2,Accident on OH-741 Springboro Pike at Tech Blvd. Expect delays.,Springboro Pike,Miamisburg,Montgomery,OH,45342-4940,US,US/Eastern,KMGY,3/1/2016 5:53,37.9,Clear
A-428,Source2,2,Accident on OH-48 Main St at Beechwood Ave.,E Beechwood Ave,Dayton,Montgomery,OH,45405-3032,US,US/Eastern,KDAY,3/1/2016 7:56,37,Mostly Cloudy
A-429,Source2,2,Accident on US-62 Harrisburg Pike at Briggs Rd / October Ridge Dr. Expect delays.,Harrisburg Pike,Columbus,Franklin,OH,43223,US,US/Eastern,KTZR,3/1/2016 7:20,35.6,Clear
A-430,Source2,2,Accident on Livingston Ave at James Rd.,E Livingston Ave,Columbus,Franklin,OH,43209-3047,US,US/Eastern,KCMH,3/1/2016 7:51,37,Mostly Cloudy
A-431,Source2,3,Accident on I-270 Outerbelt Southbound at Exit 10 Roberts Rd. Expect delays.,Roberts Rd,Columbus,Franklin,OH,43228,US,US/Eastern,KTZR,3/1/2016 7:47,33.8,Clear
A-432,Source2,2,Accident on Funderburg Rd near Ironwood Dr. Expect delays.,W Funderburg Rd,Fairborn,Greene,OH,45324-2815,US,US/Eastern,KFFO,3/1/2016 9:58,46.6,Clear
A-433,Source2,2,Accident on Old State Route 74 at Shayler Rd.,Shayler Rd,Batavia,Clermont,OH,45103-2532,US,US/Eastern,KI69,3/1/2016 10:12,54.1,Mostly Cloudy
A-434,Source2,2,Accident on OH-28 State Route 28 at Bypass 28 / Romar Dr. Expect delays.,State Route 28,Milford,Clermont,OH,45150-1901,US,US/Eastern,KI69,3/1/2016 10:32,54.3,Overcast
A-435,Source2,2,Accident on OH-32 Appalachian Hwy at County Hwy-3 Sardinia Mowrystwn Rd. Expect delays.,Appalachian Hwy,Sardinia,Brown,OH,45171,US,US/Eastern,KI69,3/1/2016 11:12,53.6,Overcast
A-436,Source2,3,Accident on I-75 Northbound from Exit 74 OH-41 Main St to Exit 82 US-36 Ash St. Expect delays.,E Ash St,Piqua,Miami,OH,45356,US,US/Eastern,KVES,3/1/2016 11:55,42.8,Rain
A-437,Source2,2,Accident on Stelzer Rd near McCutcheon Rd.,McCutcheon Rd,Columbus,Franklin,OH,43219-3340,US,US/Eastern,KCMH,3/1/2016 12:51,55.9,Light Rain
A-438,Source2,2,Accident on OH-741 Springboro Pike near Tech Blvd.,Springboro Pike,Miamisburg,Montgomery,OH,45342-4940,US,US/Eastern,KMGY,3/1/2016 12:53,48,Light Rain
A-439,Source2,2,Accident on OH-161 New Albany Expy Eastbound at Little Turtle Way.,New Albany Expy E,Westerville,Franklin,OH,43081,US,US/Eastern,KCMH,3/1/2016 16:51,48,Light Rain
A-440,Source2,2,Accident on Pullman Dr at Lewis Center Rd.,Lewis Center Rd,Lewis Center,Delaware,OH,43035-9047,US,US/Eastern,KDLZ,3/1/2016 17:17,48.2,
A-441,Source2,3,Accident on I-270 Outerbelt Northbound at Exits 35A 35B I-670 Northeast Fwy.,Outerbelt S,Columbus,Franklin,OH,43219,US,US/Eastern,KCMH,3/1/2016 17:25,48.2,Light Rain
A-442,Source2,3,Left lane closed due to accident on I-270 Outerbelt Southbound at Exits 35A 35B I-670 Northeast Fwy.,Outerbelt N,Columbus,Franklin,OH,43230,US,US/Eastern,KCMH,3/1/2016 17:47,48.2,Overcast
A-443,Source2,3,Accident on I-270 Outerbelt at I-270 Outerbelt.,Outerbelt S,Columbus,Franklin,OH,43230,US,US/Eastern,KCMH,3/1/2016 18:04,50,Light Rain
A-444,Source2,2,Accident on OH-741 Springboro Pike at Tech Blvd.,Springboro Pike,Miamisburg,Montgomery,OH,45342-4951,US,US/Eastern,KMGY,3/1/2016 18:53,39,Overcast
A-445,Source2,2,Accident on Urban Hollow Ct in Grove City.,Urban Hollow Ct,Urbancrest,Franklin,OH,43123-1308,US,US/Eastern,KTZR,3/1/2016 18:50,48.2,Overcast
A-446,Source2,3,Accident on I-75 Southbound at Exit 181 OH-64.,I-75 S,Bowling Green,Wood,OH,43402,US,US/Eastern,KTDZ,3/2/2016 16:53,28.9,Overcast
A-447,Source2,2,Accident on I-270 Outerbelt Southbound at Exit 43A-B/41A-B US-40 Main St.,Outerbelt S,Columbus,Franklin,OH,43232,US,US/Eastern,KCMH,3/2/2016 16:51,30.9,Scattered Clouds
A-448,Source2,3,Accident on I-270 Outerbelt Northbound at Exit 43A-B/41A-B US-40 Main St.,Outerbelt S,Columbus,Franklin,OH,43232,US,US/Eastern,KCMH,3/2/2016 17:51,30.9,Scattered Clouds
A-449,Source2,2,Accident on OH-82 Royalton Rd at I-77.,E Royalton Rd,Brecksville,Cuyahoga,OH,44141,US,US/Eastern,KCLE,3/2/2016 17:51,25,Mostly Cloudy
A-450,Source2,2,Accident on OH-202 Troy St at Stanley Ave.,Troy St,Dayton,Montgomery,OH,45404-2726,US,US/Eastern,KFFO,3/2/2016 18:58,29.8,Clear
A-451,Source2,2,Accident on Babbitt St at OH-48 Main St.,E Babbitt St,Dayton,Montgomery,OH,45405-4967,US,US/Eastern,KDAY,3/2/2016 19:56,28.9,Partly Cloudy
A-452,Source2,2,Accident on Lakebend Dr in Dayton.,Lakebend Dr,Dayton,Montgomery,OH,45404-2135,US,US/Eastern,KFFO,3/2/2016 20:58,29.5,Partly Cloudy
A-453,Source2,2,Accident on Beaverbrook Ct at Beaverbrook Dr.,Beaverbrook Ct,Columbus,Franklin,OH,43230-3373,US,US/Eastern,KCMH,3/3/2016 4:51,25,Mostly Cloudy
A-454,Source2,2,Accident on OH-28 State Route 28 at Morgan Rd. Expect delays.,State Route 28,Frankfort,Ross,OH,45628-9569,US,US/Eastern,KLCK,3/3/2016 6:35,25.2,Overcast
A-455,Source2,3,Right hand shoulder blocked due to accident on I-71 Northbound at Exit 114 Silver Dr.,E North Broadway St,Columbus,Franklin,OH,43224,US,US/Eastern,KCMH,3/3/2016 6:51,27,Overcast
A-456,Source2,2,Accident on Magnolia St at Brown St. Expect delays.,Brown St,Dayton,Montgomery,OH,45409,US,US/Eastern,KFFO,3/3/2016 7:35,30.2,Light Snow
A-457,Source2,2,Accident on Herman Ave Southbound near Creston Ave.,Creston Ave,Dayton,Montgomery,OH,45404-1701,US,US/Eastern,KFFO,3/3/2016 7:35,30.2,Light Snow
A-458,Source2,3,Shoulder blocked due to accident on I-70 Westbound at Exits 93 93A 93B I-270 Outerbelt.,Outerbelt S,Columbus,Franklin,OH,43204,US,US/Eastern,KTZR,3/3/2016 7:50,26.6,Overcast
A-459,Source2,3,Left hand shoulder blocked due to accident on I-70 Westbound at Exit 103B Alum Creek Dr.,East Fwy W,Columbus,Franklin,OH,43209,US,US/Eastern,KCMH,3/3/2016 7:51,28,Overcast
A-460,Source2,2,Accident on OH-132 State Route 132 at OH-123 State Route 123. Expect delays.,State Route 132,Blanchester,Clinton,OH,45107-8472,US,US/Eastern,KILN,3/3/2016 7:54,28.9,Light Snow
A-461,Source2,2,Accident on OH-132 State Route 132 at OH-222 State Route 222. Expect delays.,State Route 32,Batavia,Clermont,OH,45103,US,US/Eastern,KI69,3/3/2016 8:13,30,Light Snow
A-462,Source2,2,Accident on 5th St at Keowee St.,S Keowee St,Dayton,Montgomery,OH,45402-2242,US,US/Eastern,KFFO,3/3/2016 8:58,30.6,Light Snow
A-463,Source2,3,One lane blocked due to accident on I-71 Southbound at Exit 105 Greenlawn Ave.,Greenlawn Ave,Columbus,Franklin,OH,43223,US,US/Eastern,KTZR,3/3/2016 9:50,30.2,Overcast
A-464,Source2,3,Accident on I-75 Northbound near Exits 52 52B US-35. Expect delays.,I-75 S,Dayton,Montgomery,OH,45417,US,US/Eastern,KDAY,3/3/2016 10:05,30,Light Snow
A-465,Source2,2,Accident on Union Schoolhouse Rd at Baker Rd.,Baker Rd,Dayton,Montgomery,OH,45424-1846,US,US/Eastern,KFFO,3/3/2016 11:25,32,Light Snow
A-466,Source2,2,Accident on Mall Ring Rd at OH-725 Miamisburg Centerville Rd.,Miamisburg Centerville Rd,Dayton,Montgomery,OH,45459-3772,US,US/Eastern,KMGY,3/3/2016 11:53,34,Light Snow
A-467,Source2,2,Accident on Davis Ave at Belpre Pl.,Davis Ave,Dayton,Montgomery,OH,45403-2912,US,US/Eastern,KFFO,3/3/2016 11:58,32,Light Snow
A-468,Source2,2,Accident on Forest Ave at Grand Ave.,W Grand Ave,Dayton,Montgomery,OH,45405,US,US/Eastern,KDAY,3/3/2016 13:56,33.1,Light Snow
A-469,Source2,2,Accident on US-35 Westbound at Smithville Rd.,US-35 E,Dayton,Montgomery,OH,45410,US,US/Eastern,KFFO,3/3/2016 14:58,33.1,Light Snow
A-470,Source2,2,Accident on OH-741 Springboro Pike at Dixie Dr.,S Dixie Dr,Dayton,Montgomery,OH,45439,US,US/Eastern,KMGY,3/3/2016 15:12,33.1,Light Snow
A-471,Source2,2,Accident on Fairfax Dr at Stonecreek Dr.,Stonecreek Dr,Pickerington,Fairfield,OH,43147-9671,US,US/Eastern,KLHQ,3/3/2016 15:10,33.1,Light Snow
A-472,Source2,2,Accident on Wilson Rd Northbound in Columbus.,N Wilson Rd,Columbus,Franklin,OH,43204-1467,US,US/Eastern,KTZR,3/3/2016 15:50,30.2,Light Snow
A-473,Source2,3,Accident on Hillcrest Ave at Riverside Dr.,E Hillcrest Ave,Dayton,Montgomery,OH,45405,US,US/Eastern,KDAY,3/3/2016 16:24,34,Light Snow
A-474,Source2,2,Accident on OH-48 Main St at Burton Ave.,N Main St,Dayton,Montgomery,OH,45405-4140,US,US/Eastern,KDAY,3/3/2016 16:46,33.1,Light Snow
A-475,Source2,2,Left lane closed due to accident on US-35 Eastbound at Smithville Rd.,US-35 E,Dayton,Montgomery,OH,45410,US,US/Eastern,KFFO,3/3/2016 17:38,32,Light Snow
A-476,Source2,3,Right hand shoulder blocked due to accident on I-70 Eastbound at Exits 108 108A-B I-270 Outerbelt.,East Fwy W,Columbus,Franklin,OH,43232,US,US/Eastern,KCMH,3/3/2016 18:27,30.2,Light Snow
A-477,Source2,3,Center lane closed due to accident on I-75 Southbound at Exits 53A 53B 1st St.,I-75 N,Dayton,Montgomery,OH,45402,US,US/Eastern,KFFO,3/3/2016 18:58,32,Light Snow
A-478,Source2,3,Entry ramp closed due to accident on OH-315 Olentangy Fwy Northbound at OH-315 Olentangy Fwy.,Olentangy Fwy N,Columbus,Franklin,OH,43214,US,US/Eastern,KOSU,3/3/2016 20:10,32,Light Snow
A-479,Source2,3,Entry ramp closed due to accident on OH-315 Olentangy Fwy Northbound at Exit 7 Olentangy River Rd.,W Henderson Rd,Columbus,Franklin,OH,43214,US,US/Eastern,KOSU,3/3/2016 20:10,32,Light Snow
A-480,Source2,2,Accident on Hague Ave at Sullivant Ave. Expect delays.,Sullivant Ave,Columbus,Franklin,OH,43204-2413,US,US/Eastern,KTZR,3/4/2016 6:15,31.6,Light Snow
A-481,Source2,3,Accident on I-270 Outerbelt Eastbound at Exit 55 I-71. Expect delays.,I-71 S,Grove City,Franklin,OH,43123,US,US/Eastern,KTZR,3/4/2016 6:15,31.6,Light Snow
A-482,Source2,3,Multi-vehicle accident on I-77 Southbound at Exit 133 Ridgewood Rd. Expect delays.,Ridgewood Rd,Akron,Summit,OH,44333,US,US/Eastern,KAKR,3/4/2016 6:41,27,Overcast
A-483,Source2,3,One lane blocked due to accident on I-70 Westbound at Exit 98A US-62 Central Ave.,I-70 W,Columbus,Franklin,OH,43223,US,US/Eastern,KTZR,3/4/2016 6:15,31.6,Light Snow
A-484,Source2,3,Accident on I-75 Southbound at Exit 58 Needmore Rd. Expect delays.,Needmore Rd,Dayton,Montgomery,OH,45414,US,US/Eastern,KDAY,3/4/2016 6:56,30.9,Overcast
A-485,Source3,3,Accident on I-75 Southbound at Exit 56 Stanley Ave. Expect delays.,Stanley Ave,Dayton,Montgomery,OH,45404,US,US/Eastern,KFFO,3/4/2016 6:58,32.9,Overcast
A-486,Source2,2,Accident on US-35 Eastbound at Abbey Ave. Expect delays.,Abbey Ave,Dayton,Montgomery,OH,45417,US,US/Eastern,KDAY,3/4/2016 7:06,30.9,Overcast
A-487,Source2,2,Accident on US-35 Eastbound at I-75 Exits 52 52B. Expect delays.,I-75 S,Dayton,Montgomery,OH,45417,US,US/Eastern,KDAY,3/4/2016 7:06,30.9,Overcast
A-488,Source2,3,Accident on I-75 Southbound at Exit 56 Stanley Ave. Expect delays.,Stanley Ave,Dayton,Montgomery,OH,45404,US,US/Eastern,KFFO,3/4/2016 7:42,32,Overcast
A-489,Source2,3,Accident on I-75 Southbound near Exit 179 US-6 Grand Army of the Republic Hwy. Expect delays.,Grand Army of the Republic Hwy,Bowling Green,Wood,OH,43402,US,US/Eastern,KTDZ,3/4/2016 7:53,28.9,Overcast
A-490,Source2,2,Accident on Gettysburg Ave at Edison St. Expect delays.,Edison St,Dayton,Montgomery,OH,45417-1605,US,US/Eastern,KDAY,3/4/2016 7:56,30,Overcast
A-491,Source2,2,Accident on Springmont Ave at Wheatland Ave. Expect delays.,S Wheatland Ave,Columbus,Franklin,OH,43204-3157,US,US/Eastern,KTZR,3/4/2016 7:50,32,Overcast
A-492,Source2,2,One lane blocked due to accident on OH-16 Broad St at Waggoner Rd.,E Broad St,Reynoldsburg,Franklin,OH,43068,US,US/Eastern,KCMH,3/4/2016 7:58,32,Haze
A-493,Source2,3,Accident on I-270 Outerbelt Southbound at Exit 30 OH-161 New Albany Expy.,Outerbelt S,Columbus,Franklin,OH,43230,US,US/Eastern,KCMH,3/4/2016 7:58,32,Haze
A-494,Source2,2,Accident on Watervliet Ave at Wayne Ave.,Arbor Ave,Dayton,Montgomery,OH,45420-1910,US,US/Eastern,KFFO,3/4/2016 7:58,31.8,Overcast
A-495,Source2,2,Accident on County Hwy-193 Troy Urbana Rd at OH-589 State Route 589. Expect delays.,N State Route 589,Casstown,Miami,OH,45312-9776,US,US/Eastern,KDAY,3/4/2016 7:56,30,Overcast
A-496,Source2,2,Accident on OH-315 Olentangy Fwy Southbound at OH-161 Dublin Granville Rd. Expect delays.,W Dublin Granville Rd,Columbus,Franklin,OH,43085,US,US/Eastern,KOSU,3/4/2016 8:53,32,Overcast
A-497,Source2,2,Accident on Woodman Dr at Woodbine Ave.,Woodman Dr,Dayton,Greene,OH,45432-3335,US,US/Eastern,KFFO,3/4/2016 9:58,32.5,Overcast
A-498,Source2,2,Accident on OH-4 Monument Ave at Patterson Blvd. Expect delays.,E Monument Ave,Dayton,Montgomery,OH,45402,US,US/Eastern,KFFO,3/4/2016 11:22,32,Overcast
A-499,Source2,2,Accident on Broadway St at OH-4 Germantown St.,Germantown St,Dayton,Montgomery,OH,45417-3337,US,US/Eastern,KDAY,3/4/2016 11:56,32,Overcast
A-500,Source2,2,Accident on US-35 at I-75.,I-75 S,Dayton,Montgomery,OH,45417,US,US/Eastern,KDAY,3/4/2016 14:56,32,Overcast
A-501,Source2,2,Accident on Rich St at Rickenbacker St.,Rickenbacker St,Columbus,Franklin,OH,43223-1325,US,US/Eastern,KTZR,3/4/2016 14:50,33.8,Overcast
A-502,Source2,2,Accident on Cassady Ave Northbound at Cassady Village Trl.,N Cassady Ave,Columbus,Franklin,OH,43219-1513,US,US/Eastern,KCMH,3/4/2016 16:51,34,Overcast
A-503,Source2,2,Right lane closed due to accident on OH-315 Innerbelt Southbound at US-62 Plato Pl.,W Town St,Columbus,Franklin,OH,43222,US,US/Eastern,KTZR,3/4/2016 17:50,33.8,Overcast
A-504,Source2,2,Accident on I-71 Southbound after Exit 105 Greenlawn Ave.,Greenlawn Ave,Columbus,Franklin,OH,43223,US,US/Eastern,KTZR,3/4/2016 17:50,33.8,Overcast
A-505,Source2,2,Accident on US-35 Southbound at Smithville Rd.,US-35 E,Dayton,Montgomery,OH,45410,US,US/Eastern,KFFO,3/4/2016 18:58,33.1,Overcast
A-506,Source2,3,Restrictions due to accident on I-75 Northbound at Exit 164 OH-613 State Route 613.,State Route 613,Findlay,Hancock,OH,45840,US,US/Eastern,KFDY,3/5/2016 7:11,30.9,Overcast
A-507,Source2,2,Accident on Ridgewood Rd at Miller Rd.,I-77 S,Akron,Summit,OH,44321,US,US/Eastern,KAKR,3/7/2016 6:54,37,Clear
A-508,Source2,3,Accident on I-270 Outerbelt Eastbound at Exit 20 Sawmill Rd. Expect delays.,Sawmill Rd,Dublin,Franklin,OH,43017,US,US/Eastern,KOSU,3/7/2016 6:53,39,Clear
A-509,Source2,2,Accident on Philadelphia Dr at Harvard Blvd. Expect delays.,Philadelphia Dr,Dayton,Montgomery,OH,45406-4011,US,US/Eastern,KDAY,3/7/2016 6:56,42.1,Overcast
A-510,Source2,3,Accident on I-480 Eastbound at Exit 17 OH-17 Brookpark Rd. Expect delays.,I-480 E,Cleveland,Cuyahoga,OH,44109,US,US/Eastern,KBKL,3/7/2016 7:53,46.9,Clear
A-511,Source2,2,Accident on Austin Blvd at I-75 Exit 41. Expect delays.,I-75 S,Miamisburg,Montgomery,OH,45342,US,US/Eastern,KMGY,3/7/2016 8:53,48.9,Clear
A-512,Source2,2,Accident on Smithville Rd at Radio Rd. Expect delays.,Radio Rd,Dayton,Greene,OH,45431-1035,US,US/Eastern,KFFO,3/7/2016 8:58,46.4,Mostly Cloudy
A-513,Source2,3,Accident on I-270 Outerbelt Northbound at Exit 20 Sawmill Rd. Expect delays.,Sawmill Rd,Columbus,Franklin,OH,43235,US,US/Eastern,KOSU,3/7/2016 8:53,45,Clear
A-514,Source2,2,Two lanes blocked due to accident on OH-161 New Albany Expy Westbound at Little Turtle Way. Expect delays.,New Albany Expy W,Westerville,Franklin,OH,43081,US,US/Eastern,KCMH,3/7/2016 10:51,52,Overcast
A-515,Source2,2,Accident on Stewart St at Alberta St. Expect delays.,E Stewart St,Dayton,Montgomery,OH,45409-2828,US,US/Eastern,KFFO,3/7/2016 10:58,60.1,Overcast
A-516,Source2,2,Accident on Wilkinson St at 2nd St.,N Wilkinson St,Dayton,Montgomery,OH,45402-1441,US,US/Eastern,KFFO,3/7/2016 10:58,60.1,Overcast
A-517,Source2,2,Accident on McEwen Rd at OH-725 Miamisburg Centerville Rd. Expect delays.,Miamisburg Centerville Rd,Dayton,Montgomery,OH,45459,US,US/Eastern,KMGY,3/7/2016 10:53,57.9,Clear
A-518,Source2,2,Accident on OH-741 Springboro Pike at Northlawn Ave.,Springboro Pike,Dayton,Montgomery,OH,45439,US,US/Eastern,KMGY,3/7/2016 14:53,62.1,Clear
A-519,Source2,2,Accident on Shoup Mill Rd at Turner Rd.,N Main St,Dayton,Montgomery,OH,45405,US,US/Eastern,KDAY,3/7/2016 15:56,59,Light Rain
A-520,Source2,2,Accident on Springfield St at Findlay St.,Springfield St,Dayton,Montgomery,OH,45403-1243,US,US/Eastern,KFFO,3/7/2016 15:58,62.4,Light Rain
A-521,Source2,3,Right lane blocked due to accident on I-270 Outerbelt Southbound at Exits 46 46A 46B US-33.,US-33 W,Columbus,Franklin,OH,43207,US,US/Eastern,KLCK,3/7/2016 17:15,58.8,Overcast
A-522,Source2,3,Right lane blocked due to accident on I-75 Southbound at Exit 122 OH-65 Saint Johns Rd.,I-75 S,Lima,Allen,OH,45804,US,US/Eastern,KAOH,3/7/2016 21:53,52,Clear
A-523,Source2,2,Accident on Philadelphia Dr at Folsom Dr. Expect delays.,Folsom Dr,Dayton,Montgomery,OH,45405-1111,US,US/Eastern,KDAY,3/8/2016 3:56,51.1,Partly Cloudy
A-524,Source2,2,Accident on Philadelphia Dr at Folsom Dr.,Folsom Dr,Dayton,Montgomery,OH,45405-1111,US,US/Eastern,KDAY,3/8/2016 4:56,53.1,Mostly Cloudy
A-525,Source2,2,Accident on OH-235 State Route 235 at Center Point 70 Blvd. Expect delays.,Center Point 70 Blvd,Dayton,Montgomery,OH,45424,US,US/Eastern,KFFO,3/8/2016 4:58,50.5,Overcast
A-526,Source2,2,Accident on Courtright Rd at Refugee Rd. Expect congestion.,Refugee Rd,Columbus,Franklin,OH,43232-4825,US,US/Eastern,KCMH,3/8/2016 5:51,54,Overcast
A-527,Source2,2,Accident on OH-132 State Highway 132 at OH-125 Ohio Pike / OH-132 State Highway 132. Expect delays.,E Ohio Pike,Amelia,Clermont,OH,45102-2351,US,US/Eastern,KI69,3/8/2016 6:12,55.4,Clear
